,cell number,GFP positive,GFP Value,frame Number,area per timestep
7825,157,False,100.03101456220217,25,0.0
7826,157,False,100.03101456220217,26,0.0
7827,157,False,100.03101456220217,27,0.0
7828,157,False,100.03101456220217,28,0.0
7829,157,False,100.03101456220217,29,0.0
7830,157,False,100.03101456220217,30,0.0
7831,157,False,100.03101456220217,31,0.0
7832,157,False,100.03101456220217,32,0.0
7833,157,False,100.03101456220217,33,0.0
7834,157,False,100.03101456220217,34,0.0
7835,157,False,100.03101456220217,35,0.0
7836,157,False,100.03101456220217,36,0.0
7837,157,False,100.03101456220217,37,0.0
7838,157,False,100.03101456220217,38,0.0
7839,157,False,100.03101456220217,39,0.0
7840,157,False,100.03101456220217,40,0.0
7841,157,False,100.03101456220217,41,0.0
7842,157,False,100.03101456220217,42,0.0
7843,157,False,100.03101456220217,43,0.0
7844,157,False,100.03101456220217,44,0.0
7845,157,False,100.03101456220217,45,0.0
7846,157,False,100.03101456220217,46,0.0
7847,157,False,100.03101456220217,47,0.0
7848,157,False,100.03101456220217,48,0.0
7849,157,False,100.03101456220217,49,0.0
7850,158,True,111.6130277548043,0,0.0
7851,158,True,111.6130277548043,1,0.0
7852,158,True,111.6130277548043,2,0.0
7853,158,True,111.6130277548043,3,0.0
7854,158,True,111.6130277548043,4,0.0
7855,158,True,111.6130277548043,5,0.0
7856,158,True,111.6130277548043,6,0.0
7857,158,True,111.6130277548043,7,0.0
7858,158,True,111.6130277548043,8,0.0
7859,158,True,111.6130277548043,9,0.0
7860,158,True,111.6130277548043,10,0.0
7861,158,True,111.6130277548043,11,0.0
7862,158,True,111.6130277548043,12,0.0
7863,158,True,111.6130277548043,13,0.0
7864,158,True,111.6130277548043,14,0.0
7865,158,True,111.6130277548043,15,0.0
7866,158,True,111.6130277548043,16,0.0
7867,158,True,111.6130277548043,17,0.0
7868,158,True,111.6130277548043,18,0.0
7869,158,True,111.6130277548043,19,377.82289799999995
7870,158,True,111.6130277548043,20,375.11028899999997
7871,158,True,111.6130277548043,21,433.64906099999996
7872,158,True,111.6130277548043,22,473.065614
7873,158,True,111.6130277548043,23,483.078825
7874,158,True,111.6130277548043,24,427.28615099999996
7875,158,True,111.6130277548043,25,429.66387
7876,158,True,111.6130277548043,26,422.999559
7877,158,True,111.6130277548043,27,441.45199799999995
7878,158,True,111.6130277548043,28,404.480142
7879,158,True,111.6130277548043,29,425.377278
7880,158,True,111.6130277548043,30,416.93805
7881,158,True,111.6130277548043,31,451.800099
7882,158,True,111.6130277548043,32,510.640272
7883,158,True,111.6130277548043,33,432.24252299999995
7884,158,True,111.6130277548043,34,453.57501599999995
7885,158,True,111.6130277548043,35,456.92391599999996
7886,158,True,111.6130277548043,36,428.55873299999996
7887,158,True,111.6130277548043,37,400.05959399999995
7888,158,True,111.6130277548043,38,439.87801499999995
7889,158,True,111.6130277548043,39,369.986472
7890,158,True,111.6130277548043,40,430.30016099999995
7891,158,True,111.6130277548043,41,389.17566899999997
7892,158,True,111.6130277548043,42,370.086939
7893,158,True,111.6130277548043,43,401.968467
7894,158,True,111.6130277548043,44,422.999559
7895,158,True,111.6130277548043,45,410.776074
7896,158,True,111.6130277548043,46,403.64291699999995
7897,158,True,111.6130277548043,47,383.080671
7898,158,True,111.6130277548043,48,387.33377399999995
7899,158,True,111.6130277548043,49,384.587676
7900,159,False,100.45413567725942,0,0.0
7901,159,False,100.45413567725942,1,0.0
7902,159,False,100.45413567725942,2,0.0
7903,159,False,100.45413567725942,3,0.0
7904,159,False,100.45413567725942,4,0.0
7905,159,False,100.45413567725942,5,0.0
7906,159,False,100.45413567725942,6,0.0
7907,159,False,100.45413567725942,7,0.0
7908,159,False,100.45413567725942,8,0.0
7909,159,False,100.45413567725942,9,0.0
7910,159,False,100.45413567725942,10,0.0
7911,159,False,100.45413567725942,11,0.0
7912,159,False,100.45413567725942,12,0.0
7913,159,False,100.45413567725942,13,0.0
7914,159,False,100.45413567725942,14,0.0
7915,159,False,100.45413567725942,15,0.0
7916,159,False,100.45413567725942,16,0.0
7917,159,False,100.45413567725942,17,0.0
7918,159,False,100.45413567725942,18,0.0
7919,159,False,100.45413567725942,19,407.929509
7920,159,False,100.45413567725942,20,386.161659
7921,159,False,100.45413567725942,21,394.634376
7922,159,False,100.45413567725942,22,0.0
7923,159,False,100.45413567725942,23,0.0
7924,159,False,100.45413567725942,24,0.0
7925,159,False,100.45413567725942,25,0.0
7926,159,False,100.45413567725942,26,0.0
7927,159,False,100.45413567725942,27,0.0
7928,159,False,100.45413567725942,28,0.0
7929,159,False,100.45413567725942,29,0.0
7930,159,False,100.45413567725942,30,0.0
7931,159,False,100.45413567725942,31,0.0
7932,159,False,100.45413567725942,32,0.0
7933,159,False,100.45413567725942,33,0.0
7934,159,False,100.45413567725942,34,0.0
7935,159,False,100.45413567725942,35,0.0
7936,159,False,100.45413567725942,36,0.0
7937,159,False,100.45413567725942,37,0.0
7938,159,False,100.45413567725942,38,0.0
7939,159,False,100.45413567725942,39,0.0
7940,159,False,100.45413567725942,40,0.0
7941,159,False,100.45413567725942,41,0.0
7942,159,False,100.45413567725942,42,0.0
7943,159,False,100.45413567725942,43,0.0
7944,159,False,100.45413567725942,44,0.0
7945,159,False,100.45413567725942,45,0.0
7946,159,False,100.45413567725942,46,0.0
7947,159,False,100.45413567725942,47,0.0
7948,159,False,100.45413567725942,48,0.0
7949,159,False,100.45413567725942,49,0.0
7950,160,False,100.61141174121406,0,0.0
7951,160,False,100.61141174121406,1,0.0
7952,160,False,100.61141174121406,2,0.0
7953,160,False,100.61141174121406,3,0.0
7954,160,False,100.61141174121406,4,0.0
7955,160,False,100.61141174121406,5,0.0
7956,160,False,100.61141174121406,6,0.0
7957,160,False,100.61141174121406,7,0.0
7958,160,False,100.61141174121406,8,0.0
7959,160,False,100.61141174121406,9,0.0
7960,160,False,100.61141174121406,10,0.0
7961,160,False,100.61141174121406,11,0.0
7962,160,False,100.61141174121406,12,0.0
7963,160,False,100.61141174121406,13,0.0
7964,160,False,100.61141174121406,14,0.0
7965,160,False,100.61141174121406,15,0.0
7966,160,False,100.61141174121406,16,0.0
7967,160,False,100.61141174121406,17,0.0
7968,160,False,100.61141174121406,18,0.0
7969,160,False,100.61141174121406,19,361.145376
7970,160,False,100.61141174121406,20,344.534832
7971,160,False,100.61141174121406,21,734.112369
7972,160,False,100.61141174121406,22,576.178245
7973,160,False,100.61141174121406,23,356.289471
7974,160,False,100.61141174121406,24,499.45494599999995
7975,160,False,100.61141174121406,25,482.54300099999995
7976,160,False,100.61141174121406,26,0.0
7977,160,False,100.61141174121406,27,0.0
7978,160,False,100.61141174121406,28,0.0
7979,160,False,100.61141174121406,29,0.0
7980,160,False,100.61141174121406,30,0.0
7981,160,False,100.61141174121406,31,0.0
7982,160,False,100.61141174121406,32,0.0
7983,160,False,100.61141174121406,33,0.0
7984,160,False,100.61141174121406,34,0.0
7985,160,False,100.61141174121406,35,0.0
7986,160,False,100.61141174121406,36,0.0
7987,160,False,100.61141174121406,37,0.0
7988,160,False,100.61141174121406,38,0.0
7989,160,False,100.61141174121406,39,0.0
7990,160,False,100.61141174121406,40,0.0
7991,160,False,100.61141174121406,41,0.0
7992,160,False,100.61141174121406,42,0.0
7993,160,False,100.61141174121406,43,0.0
7994,160,False,100.61141174121406,44,0.0
7995,160,False,100.61141174121406,45,0.0
7996,160,False,100.61141174121406,46,0.0
7997,160,False,100.61141174121406,47,0.0
7998,160,False,100.61141174121406,48,0.0
7999,160,False,100.61141174121406,49,0.0
8000,161,False,100.13742483518075,0,0.0
8001,161,False,100.13742483518075,1,0.0
8002,161,False,100.13742483518075,2,0.0
8003,161,False,100.13742483518075,3,0.0
8004,161,False,100.13742483518075,4,0.0
8005,161,False,100.13742483518075,5,0.0
8006,161,False,100.13742483518075,6,0.0
8007,161,False,100.13742483518075,7,0.0
8008,161,False,100.13742483518075,8,0.0
8009,161,False,100.13742483518075,9,0.0
8010,161,False,100.13742483518075,10,0.0
8011,161,False,100.13742483518075,11,0.0
8012,161,False,100.13742483518075,12,0.0
8013,161,False,100.13742483518075,13,0.0
8014,161,False,100.13742483518075,14,0.0
8015,161,False,100.13742483518075,15,0.0
8016,161,False,100.13742483518075,16,0.0
8017,161,False,100.13742483518075,17,0.0
8018,161,False,100.13742483518075,18,0.0
8019,161,False,100.13742483518075,19,0.0
8020,161,False,100.13742483518075,20,288.37377899999996
8021,161,False,100.13742483518075,21,329.09640299999995
8022,161,False,100.13742483518075,22,692.2846079999999
8023,161,False,100.13742483518075,23,274.710267
8024,161,False,100.13742483518075,24,686.4575219999999
8025,161,False,100.13742483518075,25,688.801752
8026,161,False,100.13742483518075,26,382.14297899999997
8027,161,False,100.13742483518075,27,356.122026
8028,161,False,100.13742483518075,28,0.0
8029,161,False,100.13742483518075,29,0.0
8030,161,False,100.13742483518075,30,0.0
8031,161,False,100.13742483518075,31,0.0
8032,161,False,100.13742483518075,32,0.0
8033,161,False,100.13742483518075,33,0.0
8034,161,False,100.13742483518075,34,0.0
8035,161,False,100.13742483518075,35,0.0
8036,161,False,100.13742483518075,36,0.0
8037,161,False,100.13742483518075,37,0.0
8038,161,False,100.13742483518075,38,0.0
8039,161,False,100.13742483518075,39,0.0
8040,161,False,100.13742483518075,40,0.0
8041,161,False,100.13742483518075,41,0.0
8042,161,False,100.13742483518075,42,0.0
8043,161,False,100.13742483518075,43,0.0
8044,161,False,100.13742483518075,44,0.0
8045,161,False,100.13742483518075,45,0.0
8046,161,False,100.13742483518075,46,0.0
8047,161,False,100.13742483518075,47,0.0
8048,161,False,100.13742483518075,48,0.0
8049,161,False,100.13742483518075,49,0.0
8050,162,False,100.61586759938577,0,0.0
8051,162,False,100.61586759938577,1,0.0
8052,162,False,100.61586759938577,2,0.0
8053,162,False,100.61586759938577,3,0.0
8054,162,False,100.61586759938577,4,0.0
8055,162,False,100.61586759938577,5,0.0
8056,162,False,100.61586759938577,6,0.0
8057,162,False,100.61586759938577,7,0.0
8058,162,False,100.61586759938577,8,0.0
8059,162,False,100.61586759938577,9,0.0
8060,162,False,100.61586759938577,10,0.0
8061,162,False,100.61586759938577,11,0.0
8062,162,False,100.61586759938577,12,0.0
8063,162,False,100.61586759938577,13,0.0
8064,162,False,100.61586759938577,14,0.0
8065,162,False,100.61586759938577,15,0.0
8066,162,False,100.61586759938577,16,0.0
8067,162,False,100.61586759938577,17,0.0
8068,162,False,100.61586759938577,18,0.0
8069,162,False,100.61586759938577,19,0.0
8070,162,False,100.61586759938577,20,330.168051
8071,162,False,100.61586759938577,21,249.928407
8072,162,False,100.61586759938577,22,275.447025
8073,162,False,100.61586759938577,23,125.85166199999999
8074,162,False,100.61586759938577,24,0.0
8075,162,False,100.61586759938577,25,0.0
8076,162,False,100.61586759938577,26,0.0
8077,162,False,100.61586759938577,27,0.0
8078,162,False,100.61586759938577,28,0.0
8079,162,False,100.61586759938577,29,0.0
8080,162,False,100.61586759938577,30,0.0
8081,162,False,100.61586759938577,31,0.0
8082,162,False,100.61586759938577,32,0.0
8083,162,False,100.61586759938577,33,0.0
8084,162,False,100.61586759938577,34,0.0
8085,162,False,100.61586759938577,35,0.0
8086,162,False,100.61586759938577,36,0.0
8087,162,False,100.61586759938577,37,0.0
8088,162,False,100.61586759938577,38,0.0
8089,162,False,100.61586759938577,39,0.0
8090,162,False,100.61586759938577,40,0.0
8091,162,False,100.61586759938577,41,0.0
8092,162,False,100.61586759938577,42,0.0
8093,162,False,100.61586759938577,43,0.0
8094,162,False,100.61586759938577,44,0.0
8095,162,False,100.61586759938577,45,0.0
8096,162,False,100.61586759938577,46,0.0
8097,162,False,100.61586759938577,47,0.0
8098,162,False,100.61586759938577,48,0.0
8099,162,False,100.61586759938577,49,0.0
8100,163,False,100.62162754990129,0,0.0
8101,163,False,100.62162754990129,1,0.0
8102,163,False,100.62162754990129,2,0.0
8103,163,False,100.62162754990129,3,0.0
8104,163,False,100.62162754990129,4,0.0
8105,163,False,100.62162754990129,5,0.0
8106,163,False,100.62162754990129,6,0.0
8107,163,False,100.62162754990129,7,0.0
8108,163,False,100.62162754990129,8,0.0
8109,163,False,100.62162754990129,9,0.0
8110,163,False,100.62162754990129,10,0.0
8111,163,False,100.62162754990129,11,0.0
8112,163,False,100.62162754990129,12,0.0
8113,163,False,100.62162754990129,13,0.0
8114,163,False,100.62162754990129,14,0.0
8115,163,False,100.62162754990129,15,0.0
8116,163,False,100.62162754990129,16,0.0
8117,163,False,100.62162754990129,17,0.0
8118,163,False,100.62162754990129,18,0.0
8119,163,False,100.62162754990129,19,0.0
8120,163,False,100.62162754990129,20,0.0
8121,163,False,100.62162754990129,21,158.40296999999998
8122,163,False,100.62162754990129,22,146.94973199999998
8123,163,False,100.62162754990129,23,0.0
8124,163,False,100.62162754990129,24,0.0
8125,163,False,100.62162754990129,25,0.0
8126,163,False,100.62162754990129,26,0.0
8127,163,False,100.62162754990129,27,0.0
8128,163,False,100.62162754990129,28,0.0
8129,163,False,100.62162754990129,29,0.0
8130,163,False,100.62162754990129,30,0.0
8131,163,False,100.62162754990129,31,0.0
8132,163,False,100.62162754990129,32,0.0
8133,163,False,100.62162754990129,33,0.0
8134,163,False,100.62162754990129,34,0.0
8135,163,False,100.62162754990129,35,0.0
8136,163,False,100.62162754990129,36,0.0
8137,163,False,100.62162754990129,37,0.0
8138,163,False,100.62162754990129,38,0.0
8139,163,False,100.62162754990129,39,0.0
8140,163,False,100.62162754990129,40,0.0
8141,163,False,100.62162754990129,41,0.0
8142,163,False,100.62162754990129,42,0.0
8143,163,False,100.62162754990129,43,0.0
8144,163,False,100.62162754990129,44,0.0
8145,163,False,100.62162754990129,45,0.0
8146,163,False,100.62162754990129,46,0.0
8147,163,False,100.62162754990129,47,0.0
8148,163,False,100.62162754990129,48,0.0
8149,163,False,100.62162754990129,49,0.0
8150,164,False,100.36998606731686,0,0.0
8151,164,False,100.36998606731686,1,0.0
8152,164,False,100.36998606731686,2,0.0
8153,164,False,100.36998606731686,3,0.0
8154,164,False,100.36998606731686,4,0.0
8155,164,False,100.36998606731686,5,0.0
8156,164,False,100.36998606731686,6,0.0
8157,164,False,100.36998606731686,7,0.0
8158,164,False,100.36998606731686,8,0.0
8159,164,False,100.36998606731686,9,0.0
8160,164,False,100.36998606731686,10,0.0
8161,164,False,100.36998606731686,11,0.0
8162,164,False,100.36998606731686,12,0.0
8163,164,False,100.36998606731686,13,0.0
8164,164,False,100.36998606731686,14,0.0
8165,164,False,100.36998606731686,15,0.0
8166,164,False,100.36998606731686,16,0.0
8167,164,False,100.36998606731686,17,0.0
8168,164,False,100.36998606731686,18,0.0
8169,164,False,100.36998606731686,19,0.0
8170,164,False,100.36998606731686,20,0.0
8171,164,False,100.36998606731686,21,908.5230809999999
8172,164,False,100.36998606731686,22,4.855905
8173,164,False,100.36998606731686,23,0.0
8174,164,False,100.36998606731686,24,0.0
8175,164,False,100.36998606731686,25,0.0
8176,164,False,100.36998606731686,26,0.0
8177,164,False,100.36998606731686,27,0.0
8178,164,False,100.36998606731686,28,0.0
8179,164,False,100.36998606731686,29,0.0
8180,164,False,100.36998606731686,30,0.0
8181,164,False,100.36998606731686,31,0.0
8182,164,False,100.36998606731686,32,0.0
8183,164,False,100.36998606731686,33,0.0
8184,164,False,100.36998606731686,34,0.0
8185,164,False,100.36998606731686,35,0.0
8186,164,False,100.36998606731686,36,0.0
8187,164,False,100.36998606731686,37,0.0
8188,164,False,100.36998606731686,38,0.0
8189,164,False,100.36998606731686,39,0.0
8190,164,False,100.36998606731686,40,0.0
8191,164,False,100.36998606731686,41,0.0
8192,164,False,100.36998606731686,42,0.0
8193,164,False,100.36998606731686,43,0.0
8194,164,False,100.36998606731686,44,0.0
8195,164,False,100.36998606731686,45,0.0
8196,164,False,100.36998606731686,46,0.0
8197,164,False,100.36998606731686,47,0.0
8198,164,False,100.36998606731686,48,0.0
8199,164,False,100.36998606731686,49,0.0
8200,165,False,100.2108441167292,0,0.0
8201,165,False,100.2108441167292,1,0.0
8202,165,False,100.2108441167292,2,0.0
8203,165,False,100.2108441167292,3,0.0
8204,165,False,100.2108441167292,4,0.0
8205,165,False,100.2108441167292,5,0.0
8206,165,False,100.2108441167292,6,0.0
8207,165,False,100.2108441167292,7,0.0
8208,165,False,100.2108441167292,8,0.0
8209,165,False,100.2108441167292,9,0.0
8210,165,False,100.2108441167292,10,0.0
8211,165,False,100.2108441167292,11,0.0
8212,165,False,100.2108441167292,12,0.0
8213,165,False,100.2108441167292,13,0.0
8214,165,False,100.2108441167292,14,0.0
8215,165,False,100.2108441167292,15,0.0
8216,165,False,100.2108441167292,16,0.0
8217,165,False,100.2108441167292,17,0.0
8218,165,False,100.2108441167292,18,0.0
8219,165,False,100.2108441167292,19,0.0
8220,165,False,100.2108441167292,20,0.0
8221,165,False,100.2108441167292,21,7.401069
8222,165,False,100.2108441167292,22,525.810789
8223,165,False,100.2108441167292,23,508.42999799999996
8224,165,False,100.2108441167292,24,489.20731199999994
8225,165,False,100.2108441167292,25,391.787811
8226,165,False,100.2108441167292,26,408.297888
8227,165,False,100.2108441167292,27,424.339119
8228,165,False,100.2108441167292,28,469.314846
8229,165,False,100.2108441167292,29,466.233858
8230,165,False,100.2108441167292,30,389.443581
8231,165,False,100.2108441167292,31,534.14955
8232,165,False,100.2108441167292,32,0.0
8233,165,False,100.2108441167292,33,0.0
8234,165,False,100.2108441167292,34,0.0
8235,165,False,100.2108441167292,35,0.0
8236,165,False,100.2108441167292,36,0.0
8237,165,False,100.2108441167292,37,0.0
8238,165,False,100.2108441167292,38,0.0
8239,165,False,100.2108441167292,39,0.0
8240,165,False,100.2108441167292,40,0.0
8241,165,False,100.2108441167292,41,0.0
8242,165,False,100.2108441167292,42,0.0
8243,165,False,100.2108441167292,43,0.0
8244,165,False,100.2108441167292,44,0.0
8245,165,False,100.2108441167292,45,0.0
8246,165,False,100.2108441167292,46,0.0
8247,165,False,100.2108441167292,47,0.0
8248,165,False,100.2108441167292,48,0.0
8249,165,False,100.2108441167292,49,0.0
8250,166,False,101.09382151029749,0,0.0
8251,166,False,101.09382151029749,1,0.0
8252,166,False,101.09382151029749,2,0.0
8253,166,False,101.09382151029749,3,0.0
8254,166,False,101.09382151029749,4,0.0
8255,166,False,101.09382151029749,5,0.0
8256,166,False,101.09382151029749,6,0.0
8257,166,False,101.09382151029749,7,0.0
8258,166,False,101.09382151029749,8,0.0
8259,166,False,101.09382151029749,9,0.0
8260,166,False,101.09382151029749,10,0.0
8261,166,False,101.09382151029749,11,0.0
8262,166,False,101.09382151029749,12,0.0
8263,166,False,101.09382151029749,13,0.0
8264,166,False,101.09382151029749,14,0.0
8265,166,False,101.09382151029749,15,0.0
8266,166,False,101.09382151029749,16,0.0
8267,166,False,101.09382151029749,17,0.0
8268,166,False,101.09382151029749,18,0.0
8269,166,False,101.09382151029749,19,0.0
8270,166,False,101.09382151029749,20,0.0
8271,166,False,101.09382151029749,21,0.0
8272,166,False,101.09382151029749,22,52.678197
8273,166,False,101.09382151029749,23,64.39934699999999
8274,166,False,101.09382151029749,24,0.0
8275,166,False,101.09382151029749,25,0.0
8276,166,False,101.09382151029749,26,0.0
8277,166,False,101.09382151029749,27,0.0
8278,166,False,101.09382151029749,28,0.0
8279,166,False,101.09382151029749,29,0.0
8280,166,False,101.09382151029749,30,0.0
8281,166,False,101.09382151029749,31,0.0
8282,166,False,101.09382151029749,32,0.0
8283,166,False,101.09382151029749,33,0.0
8284,166,False,101.09382151029749,34,0.0
8285,166,False,101.09382151029749,35,0.0
8286,166,False,101.09382151029749,36,0.0
8287,166,False,101.09382151029749,37,0.0
8288,166,False,101.09382151029749,38,0.0
8289,166,False,101.09382151029749,39,0.0
8290,166,False,101.09382151029749,40,0.0
8291,166,False,101.09382151029749,41,0.0
8292,166,False,101.09382151029749,42,0.0
8293,166,False,101.09382151029749,43,0.0
8294,166,False,101.09382151029749,44,0.0
8295,166,False,101.09382151029749,45,0.0
8296,166,False,101.09382151029749,46,0.0
8297,166,False,101.09382151029749,47,0.0
8298,166,False,101.09382151029749,48,0.0
8299,166,False,101.09382151029749,49,0.0
8300,167,False,100.69238559402494,0,0.0
8301,167,False,100.69238559402494,1,0.0
8302,167,False,100.69238559402494,2,0.0
8303,167,False,100.69238559402494,3,0.0
8304,167,False,100.69238559402494,4,0.0
8305,167,False,100.69238559402494,5,0.0
8306,167,False,100.69238559402494,6,0.0
8307,167,False,100.69238559402494,7,0.0
8308,167,False,100.69238559402494,8,0.0
8309,167,False,100.69238559402494,9,0.0
8310,167,False,100.69238559402494,10,0.0
8311,167,False,100.69238559402494,11,0.0
8312,167,False,100.69238559402494,12,0.0
8313,167,False,100.69238559402494,13,0.0
8314,167,False,100.69238559402494,14,0.0
8315,167,False,100.69238559402494,15,0.0
8316,167,False,100.69238559402494,16,0.0
8317,167,False,100.69238559402494,17,0.0
8318,167,False,100.69238559402494,18,0.0
8319,167,False,100.69238559402494,19,0.0
8320,167,False,100.69238559402494,20,0.0
8321,167,False,100.69238559402494,21,0.0
8322,167,False,100.69238559402494,22,136.802565
8323,167,False,100.69238559402494,23,145.61017199999998
8324,167,False,100.69238559402494,24,126.856332
8325,167,False,100.69238559402494,25,119.82364199999999
8326,167,False,100.69238559402494,26,0.0
8327,167,False,100.69238559402494,27,0.0
8328,167,False,100.69238559402494,28,0.0
8329,167,False,100.69238559402494,29,0.0
8330,167,False,100.69238559402494,30,0.0
8331,167,False,100.69238559402494,31,0.0
8332,167,False,100.69238559402494,32,0.0
8333,167,False,100.69238559402494,33,0.0
8334,167,False,100.69238559402494,34,0.0
8335,167,False,100.69238559402494,35,0.0
8336,167,False,100.69238559402494,36,0.0
8337,167,False,100.69238559402494,37,0.0
8338,167,False,100.69238559402494,38,0.0
8339,167,False,100.69238559402494,39,0.0
8340,167,False,100.69238559402494,40,0.0
8341,167,False,100.69238559402494,41,0.0
8342,167,False,100.69238559402494,42,0.0
8343,167,False,100.69238559402494,43,0.0
8344,167,False,100.69238559402494,44,0.0
8345,167,False,100.69238559402494,45,0.0
8346,167,False,100.69238559402494,46,0.0
8347,167,False,100.69238559402494,47,0.0
8348,167,False,100.69238559402494,48,0.0
8349,167,False,100.69238559402494,49,0.0
8350,168,False,100.39783175676065,0,0.0
8351,168,False,100.39783175676065,1,0.0
8352,168,False,100.39783175676065,2,0.0
8353,168,False,100.39783175676065,3,0.0
8354,168,False,100.39783175676065,4,0.0
8355,168,False,100.39783175676065,5,0.0
8356,168,False,100.39783175676065,6,0.0
8357,168,False,100.39783175676065,7,0.0
8358,168,False,100.39783175676065,8,0.0
8359,168,False,100.39783175676065,9,0.0
8360,168,False,100.39783175676065,10,0.0
8361,168,False,100.39783175676065,11,0.0
8362,168,False,100.39783175676065,12,0.0
8363,168,False,100.39783175676065,13,0.0
8364,168,False,100.39783175676065,14,0.0
8365,168,False,100.39783175676065,15,0.0
8366,168,False,100.39783175676065,16,0.0
8367,168,False,100.39783175676065,17,0.0
8368,168,False,100.39783175676065,18,0.0
8369,168,False,100.39783175676065,19,0.0
8370,168,False,100.39783175676065,20,0.0
8371,168,False,100.39783175676065,21,0.0
8372,168,False,100.39783175676065,22,530.063892
8373,168,False,100.39783175676065,23,623.4312239999999
8374,168,False,100.39783175676065,24,566.29899
8375,168,False,100.39783175676065,25,524.069361
8376,168,False,100.39783175676065,26,541.081773
8377,168,False,100.39783175676065,27,500.091237
8378,168,False,100.39783175676065,28,555.3145979999999
8379,168,False,100.39783175676065,29,466.702704
8380,168,False,100.39783175676065,30,516.701781
8381,168,False,100.39783175676065,31,459.53605799999997
8382,168,False,100.39783175676065,32,533.3793029999999
8383,168,False,100.39783175676065,33,0.0
8384,168,False,100.39783175676065,34,0.0
8385,168,False,100.39783175676065,35,0.0
8386,168,False,100.39783175676065,36,0.0
8387,168,False,100.39783175676065,37,0.0
8388,168,False,100.39783175676065,38,0.0
8389,168,False,100.39783175676065,39,0.0
8390,168,False,100.39783175676065,40,0.0
8391,168,False,100.39783175676065,41,0.0
8392,168,False,100.39783175676065,42,0.0
8393,168,False,100.39783175676065,43,0.0
8394,168,False,100.39783175676065,44,0.0
8395,168,False,100.39783175676065,45,0.0
8396,168,False,100.39783175676065,46,0.0
8397,168,False,100.39783175676065,47,0.0
8398,168,False,100.39783175676065,48,0.0
8399,168,False,100.39783175676065,49,0.0
8400,169,False,100.35767822344047,0,0.0
8401,169,False,100.35767822344047,1,0.0
8402,169,False,100.35767822344047,2,0.0
8403,169,False,100.35767822344047,3,0.0
8404,169,False,100.35767822344047,4,0.0
8405,169,False,100.35767822344047,5,0.0
8406,169,False,100.35767822344047,6,0.0
8407,169,False,100.35767822344047,7,0.0
8408,169,False,100.35767822344047,8,0.0
8409,169,False,100.35767822344047,9,0.0
8410,169,False,100.35767822344047,10,0.0
8411,169,False,100.35767822344047,11,0.0
8412,169,False,100.35767822344047,12,0.0
8413,169,False,100.35767822344047,13,0.0
8414,169,False,100.35767822344047,14,0.0
8415,169,False,100.35767822344047,15,0.0
8416,169,False,100.35767822344047,16,0.0
8417,169,False,100.35767822344047,17,0.0
8418,169,False,100.35767822344047,18,0.0
8419,169,False,100.35767822344047,19,0.0
8420,169,False,100.35767822344047,20,0.0
8421,169,False,100.35767822344047,21,0.0
8422,169,False,100.35767822344047,22,0.0
8423,169,False,100.35767822344047,23,472.73072399999995
8424,169,False,100.35767822344047,24,315.39940199999995
8425,169,False,100.35767822344047,25,391.921767
8426,169,False,100.35767822344047,26,437.500296
8427,169,False,100.35767822344047,27,337.40167499999995
8428,169,False,100.35767822344047,28,295.975782
8429,169,False,100.35767822344047,29,447.58048499999995
8430,169,False,100.35767822344047,30,429.16153499999996
8431,169,False,100.35767822344047,31,0.0
8432,169,False,100.35767822344047,32,0.0
8433,169,False,100.35767822344047,33,0.0
8434,169,False,100.35767822344047,34,0.0
8435,169,False,100.35767822344047,35,0.0
8436,169,False,100.35767822344047,36,0.0
8437,169,False,100.35767822344047,37,0.0
8438,169,False,100.35767822344047,38,0.0
8439,169,False,100.35767822344047,39,0.0
8440,169,False,100.35767822344047,40,0.0
8441,169,False,100.35767822344047,41,0.0
8442,169,False,100.35767822344047,42,0.0
8443,169,False,100.35767822344047,43,0.0
8444,169,False,100.35767822344047,44,0.0
8445,169,False,100.35767822344047,45,0.0
8446,169,False,100.35767822344047,46,0.0
8447,169,False,100.35767822344047,47,0.0
8448,169,False,100.35767822344047,48,0.0
8449,169,False,100.35767822344047,49,0.0
8450,170,False,100.11757832411872,0,0.0
8451,170,False,100.11757832411872,1,0.0
8452,170,False,100.11757832411872,2,0.0
8453,170,False,100.11757832411872,3,0.0
8454,170,False,100.11757832411872,4,0.0
8455,170,False,100.11757832411872,5,0.0
8456,170,False,100.11757832411872,6,0.0
8457,170,False,100.11757832411872,7,0.0
8458,170,False,100.11757832411872,8,0.0
8459,170,False,100.11757832411872,9,0.0
8460,170,False,100.11757832411872,10,0.0
8461,170,False,100.11757832411872,11,0.0
8462,170,False,100.11757832411872,12,0.0
8463,170,False,100.11757832411872,13,0.0
8464,170,False,100.11757832411872,14,0.0
8465,170,False,100.11757832411872,15,0.0
8466,170,False,100.11757832411872,16,0.0
8467,170,False,100.11757832411872,17,0.0
8468,170,False,100.11757832411872,18,0.0
8469,170,False,100.11757832411872,19,0.0
8470,170,False,100.11757832411872,20,0.0
8471,170,False,100.11757832411872,21,0.0
8472,170,False,100.11757832411872,22,0.0
8473,170,False,100.11757832411872,23,427.95593099999996
8474,170,False,100.11757832411872,24,378.526167
8475,170,False,100.11757832411872,25,401.03077499999995
8476,170,False,100.11757832411872,26,456.85693799999996
8477,170,False,100.11757832411872,27,447.58048499999995
8478,170,False,100.11757832411872,28,424.30562999999995
