LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID12951 ? ID13109,336,12951,13109,9.778842058677,2.5851900809632613,3.1271140143392597,3.1271140143392597,127.5,564.8802083231649,807.4892522599548,0.0,
ID9229 ? ID9318,336,9229,9318,0.18432805725497442,1.28355918643865,0.42933443520753656,0.42933443520753656,85.5,562.9568336238625,817.7592082892758,0.0,
ID9336 ? ID9404,336,9336,9404,14.049104470412644,2.894156605928746,3.748213503845885,3.748213503845885,87.5,563.735736100308,818.2319438552306,0.0,
ID9788 ? ID9944,336,9788,9944,0.30845352174274676,2.6250512034210107,0.5553859214480925,0.5553859214480925,92.5,563.4209187820512,817.5029244640173,0.0,
ID13489 ? ID13469,336,13489,13469,5.11649082676732,2.632403331034683,2.2619661418260266,2.2619661418260266,133.5,564.3224415919951,814.6828314955967,0.0,
ID17318 ? ID17319,336,17318,17319,6.752671736585885,0.07760715365979638,2.5985903364297123,2.5985903364297123,178.5,562.0117179048189,828.671578339269,0.0,
ID8648 ? ID8812,336,8648,8812,1.9701560335135173,1.2631376194805053,0.7018112341494537,1.4036224682989074,81.0,566.3591499449985,816.7714248896629,0.0,
ID9062 ? ID9229,336,9062,9229,7.832089470543053,1.9166465915946145,2.7985870489486393,2.7985870489486393,84.5,563.9997718121858,816.7168152726638,0.0,
ID12537 ? ID12799,336,12537,12799,19.070078699631498,3.091149215490799,4.366930123053436,4.366930123053436,123.5,564.1108574455511,808.7297586624386,0.0,
ID12372 ? ID12440,336,12372,12440,4.999479915561185,2.197670768329727,2.235951680059564,2.235951680059564,120.5,566.2091122054613,807.1272641773962,0.0,
ID12819 ? ID12952,336,12819,12952,12.663628855928657,3.096245330701579,3.5585992828539514,3.5585992828539514,125.5,566.035601340672,808.8318358179545,0.0,
ID12164 ? ID12319,339,12164,12319,6.898850619640108,0.8025999365466421,2.626566317388561,2.626566317388561,119.5,617.2594755812559,657.6433602760801,0.0,
ID14759 ? ID14844,339,14759,14844,6.819647990029555,2.2518162897668614,2.6114455747783745,2.6114455747783745,149.5,617.1989117029528,650.9566890045825,0.0,
ID16584 ? ID16560,339,16584,16560,23.920663541262666,2.659647009630773,4.890875539334718,4.890875539334718,169.5,622.0996505670194,652.6363113850352,0.0,
ID11501 ? ID11496,339,11501,11496,18.146891026300317,2.3632112669499468,4.259916786311713,4.259916786311713,110.5,616.0951232951702,663.9293111827058,0.0,
ID16560 ? ID16609,339,16560,16609,10.291834564147885,2.815647739679009,3.208088927094741,3.208088927094741,170.5,622.8779263199604,653.3541480513219,0.0,
ID17257 ? ID17262,339,17257,17262,277.24422146556685,0.2058523989862894,16.65065228348628,16.65065228348628,178.5,625.4775035915618,644.2167414035031,0.0,
ID12749 ? ID12766,339,12749,12766,2.8419715753337496,2.1746670834610886,1.6858148105096684,1.6858148105096684,124.5,615.188436623748,659.7251901827867,0.0,
ID11773 ? ID12011,339,11773,12011,10.427261780905312,1.168365216187581,3.229127092714889,3.229127092714889,115.5,618.619188099146,660.0118640878031,0.0,
ID15038 ? ID15145,339,15038,15145,2.8922489599898533,1.5993361489250566,1.7006613301859526,1.7006613301859526,152.5,615.8726162741948,650.0022567024554,0.0,
ID9252 ? ID9274,339,9252,9274,28.720993514276483,2.3138616055686394,5.3591970960468025,5.3591970960468025,86.5,613.8317661939437,675.3651940717125,0.0,
ID9274 ? ID9306,339,9274,9306,9.362481688533734,2.774208445658127,3.05981726391197,3.05981726391197,87.5,614.9254851666956,676.1853708261699,0.0,
ID14452 ? ID14519,339,14452,14519,0.4799464110728857,0.34746443362144863,0.6927816474711824,0.6927816474711824,145.5,618.2716101878646,658.2495745488634,0.0,
ID8556 ? ID8793,339,8556,8793,15.629697516182326,1.6031139889947996,3.9534412245766757,3.9534412245766757,81.5,616.7836875160964,677.4079537122972,0.0,
ID16717 ? ID16811,339,16717,16811,1.467162523435089,2.8955069092385535,1.211264844464285,1.211264844464285,172.5,622.1866826688533,655.7557135892612,0.0,
ID16304 ? ID16323,339,16304,16323,8.109353688505006,2.173003530030866,2.8476926955879573,2.8476926955879573,166.5,626.3392544728251,651.1083629676648,0.0,
ID16609 ? ID16717,339,16609,16717,9.116949116662553,1.8040882674556573,3.019428607644591,3.019428607644591,171.5,621.7559185866561,654.926920623232,0.0,
ID13838 ? ID13925,339,13838,13925,14.330654002177916,2.3989873049645736,3.785585027730577,3.785585027730577,139.5,615.6348410756032,658.1820076273725,0.0,
ID14102 ? ID14159,339,14102,14159,0.9668009043360932,0.6982721604095365,0.9832603441287019,0.9832603441287019,141.5,613.462971664499,658.5490980707627,0.0,
ID14844 ? ID14916,339,14844,14916,8.126277938165698,2.976302736526897,2.8506627191173806,2.8506627191173806,150.5,617.0423242324248,650.755400060248,0.0,
ID14536 ? ID14613,339,14536,14613,24.246164507312823,2.291503506376003,4.924039450218979,4.924039450218979,147.5,616.6405902206951,653.8124842086306,0.0,
ID8855 ? ID9011,339,8855,9011,7.313414913814407,1.058017543204235,2.704332618931038,2.704332618931038,83.5,614.3277075442224,677.1458716146267,0.0,
ID15354 ? ID15493,339,15354,15493,3.2823326733561466,0.3215688548969033,1.8117209148641373,1.8117209148641373,156.5,618.6261490112809,650.8227775365847,0.0,
ID11061 ? ID11229,339,11061,11229,36.731275315406045,3.023280967558269,6.060633243763068,6.060633243763068,107.5,611.9127682034657,666.4149540079,0.0,
ID10249 ? ID10299,339,10249,10299,86.4715670763159,1.916993763394145,9.299008929790094,9.299008929790094,98.5,607.0219970654166,672.8414530836998,0.0,
ID9181 ? ID9252,339,9181,9252,0.6891564679225816,0.38472413633488506,0.8301544843717834,0.8301544843717834,85.5,611.4264180847769,675.116458906346,0.0,
ID12187 ? ID12164,339,12187,12164,0.9869500737359804,1.926540606050199,0.9934536092520779,0.9934536092520779,118.5,616.595012249737,656.0824356600651,0.0,
ID12509 ? ID12749,339,12509,12749,18.12522604368146,2.7500424087504465,4.25737313888288,4.25737313888288,123.5,613.7241058532591,658.6957117256691,0.0,
ID12885 ? ID13049,339,12885,13049,25.53586551608608,2.7688899553589263,5.053302436633501,5.053302436633501,127.5,613.4338923421568,657.6640684143409,0.0,
ID13763 ? ID13840,339,13763,13840,4.047586221567691,2.6767335022912695,2.011861382294439,2.011861382294439,137.5,612.925400729906,658.7901533090031,0.0,
ID14236 ? ID14287,339,14236,14287,16.17197228330998,2.4033129997188936,4.021439081138738,4.021439081138738,143.5,615.0449300964209,657.7623078201016,0.0,
ID14916 ? ID15038,339,14916,15038,0.13928052159326884,0.7567611947248296,0.3732030567844653,0.3732030567844653,151.5,615.4761553405879,650.7714415498723,0.0,
ID15731 ? ID15886,339,15731,15886,1.7239280402945953,2.6447823266512756,1.3129844021520574,1.3129844021520574,160.5,622.2156504144264,647.6478082577115,0.0,
ID13840 ? ID13838,339,13840,13838,14.097153878573618,1.1683748624123027,3.7546176740879513,3.7546176740879513,138.5,615.2727029492246,659.5011842505321,0.0,
ID16811 ? ID16951,339,16811,16951,7.602344668924381,2.4589356857830604,2.7572349680294534,2.7572349680294534,173.5,621.3539853548775,656.2832932857661,0.0,
ID15225 ? ID15224,339,15225,15224,24.149340502992228,2.941078227013737,4.914197849394368,4.914197849394368,154.5,618.723937676742,651.1659702774522,0.0,
ID10603 ? ID10707,339,10603,10707,22.494622048392433,1.8609823143936846,4.742849570500042,4.742849570500042,101.5,602.4398434063817,671.1026901001323,0.0,
ID13627 ? ID13560,339,13627,13560,13.995616858141462,0.526932208698206,3.741071618953781,3.741071618953781,135.5,614.9646865687776,660.423575196442,0.0,
ID11024 ? ID11061,339,11024,11061,2.6604201089913317,2.307002071693485,1.6310794306198984,1.6310794306198984,106.5,613.7118463153838,667.7199855687307,0.0,
ID11582 ? ID11772,339,11582,11772,17.298775932530337,1.8836077441958738,4.1591797187102095,4.1591797187102095,113.5,618.1184589173829,661.8581008397191,0.0,
ID16323 ? ID16387,339,16323,16387,21.15699668633055,2.957147735259057,4.5996735412777445,4.5996735412777445,167.5,625.4274037446654,651.3250981575136,0.0,
ID12031 ? ID12187,339,12031,12187,2.7603423933643914,1.335724849238549,1.6614278176810424,1.6614278176810424,117.5,617.3987534457485,656.0242166125031,0.0,
ID14613 ? ID14759,339,14613,14759,15.321922111749547,2.4239075153871363,3.9143226887610516,3.9143226887610516,148.5,617.5149324722256,652.4458826166692,0.0,
ID11352 ? ID11501,339,11352,11501,67.9613155320768,2.1345030860324297,8.243865327143379,8.243865327143379,109.5,613.0933515571949,663.8133311682941,0.0,
ID15948 ? ID16061,339,15948,16061,11.597711300028891,2.1447970119244775,3.4055412638858,3.4055412638858,163.5,616.5303108128345,653.1063166767094,0.0,
ID9522 ? ID9587,339,9522,9587,11.335217997566769,1.1844950826913079,3.3667815488336585,3.3667815488336585,90.5,618.2376855568225,678.0292075346345,0.0,
ID11229 ? ID11352,339,11229,11352,1.4369242336166639,2.1604609787610505,1.1987177456001326,1.1987177456001326,108.5,609.4905843969296,665.1284433904743,0.0,
ID17073 ? ID17203,339,17073,17203,8.367226479156042,0.4806482401702775,2.8926158540594433,2.8926158540594433,176.5,620.832220545517,653.6259289636198,0.0,
ID10299 ? ID10461,339,10299,10461,13.05875123011309,0.9006404166893397,3.613689420815393,3.613689420815393,99.5,601.3340838995875,671.1192453921069,0.0,
ID12766 ? ID12879,339,12766,12879,4.07378717752078,2.8324056341087447,2.01836249903747,2.01836249903747,125.5,615.4847167299179,659.868501881023,0.0,
ID8563 ? ID8602,339,8563,8602,49.420245919877914,3.0466821170403975,7.029953479211503,7.029953479211503,79.5,614.1957133755188,678.5694738742026,0.0,
ID12463 ? ID12509,339,12463,12509,25.625712783771156,2.342368909051577,5.062184586102245,5.062184586102245,122.5,614.1359214231177,657.7968976992859,0.0,
ID9983 ? ID10085,339,9983,10085,30.63617899955292,0.12670848376294136,5.534995844583166,5.534995844583166,96.5,613.9347873725908,674.0005526320663,0.0,
ID8793 ? ID8855,339,8793,8855,9.015419135463306,2.8607646819158195,3.0025687561591834,3.0025687561591834,82.5,616.757146887438,676.7313145651799,0.0,
ID15493 ? ID15602,339,15493,15602,10.472604097472766,2.435263430966084,3.236140308681434,3.236140308681434,157.5,618.695830016571,649.7256230203022,0.0,
ID8199 ? ID8525,339,8199,8525,15.846126785154347,0.5606718420691909,1.3269064601191896,3.9807193803575687,76.5,608.5927513069471,674.3596608710805,0.0,
ID16982 ? ID17073,339,16982,17073,17.18701053923996,2.8109233729395915,4.145721956335224,4.145721956335224,175.5,621.1672328702468,657.0307701013096,0.0,
ID15923 ? ID15948,339,15923,15948,47.39285449057464,0.2720058541254745,6.884246835389812,6.884246835389812,162.5,619.1871793640908,651.9558673265824,0.0,
ID10707 ? ID10740,339,10707,10740,35.83197140337683,0.07375443107266082,5.985981239811634,5.985981239811634,102.5,607.7324651066764,670.250330749406,0.0,
ID13925 ? ID14102,339,13925,14102,1.5495740866028038,1.6138686483532516,1.2448188971102598,1.2448188971102598,140.5,613.7728837882674,657.5481960234495,0.0,
ID8083 ? ID8199,339,8083,8199,4.381177070185571,1.1083127044732632,2.0931261477000307,2.0931261477000307,74.5,610.6631578126301,674.9145032945671,0.0,
ID16387 ? ID16584,339,16387,16584,12.322577466931222,0.2924080547766107,3.5103528977769773,3.5103528977769773,168.5,621.4268907022879,651.6354832159984,0.0,
ID9306 ? ID9282,339,9306,9282,26.42593870351254,2.844929591107406,5.140616568419837,5.140616568419837,88.5,615.7417701564991,675.3137858186972,0.0,
ID9011 ? ID9181,339,9011,9181,3.423722285855507,0.2822529664041893,1.8503303180393242,1.8503303180393242,84.5,612.35379516223,676.0545846938942,0.0,
ID10010 ? ID9989,339,10010,9989,8.881908746966737,2.1545807937248638,2.9802531347130126,2.9802531347130126,94.5,619.7649142656034,673.7594685078118,0.0,
ID9587 ? ID9742,339,9587,9742,1.8069548278476109,2.5310801549027775,1.3442301989791818,1.3442301989791818,91.5,618.7870093062461,679.0920803645082,0.0,
ID10740 ? ID10820,339,10740,10820,31.46053386436461,0.40150810698681993,5.608969055393746,5.608969055393746,103.5,613.1230612828697,668.4566979909946,0.0,
ID14287 ? ID14452,339,14287,14452,22.04323778452721,2.766835133421444,4.695022660704335,4.695022660704335,144.5,615.7774274650592,657.2805691313681,0.0,
ID15602 ? ID15631,339,15602,15631,16.467126205906947,2.061318776625966,4.0579707004741845,4.0579707004741845,158.5,619.9477559680878,648.2853384027655,0.0,
ID10820 ? ID10848,339,10820,10848,0.1875760120714291,0.45874444119667424,0.4331004641782656,0.4331004641782656,104.5,615.7608215434566,667.0272607172151,0.0,
ID15886 ? ID15923,339,15886,15923,2.841603101028147,1.5375128282299562,1.6857055202579563,1.6857055202579563,161.5,621.9276669796604,648.6943620280542,0.0,
ID13560 ? ID13763,339,13560,13763,27.787727362354126,2.803873327088547,5.271406582910687,5.271406582910687,136.5,614.6066466152441,659.4164641717106,0.0,
ID15631 ? ID15731,339,15631,15731,1.3448985603604668,1.683538276849716,1.1596976159156605,1.1596976159156605,159.5,621.9054512814996,647.688920756793,0.0,
ID9875 ? ID10010,339,9875,10010,22.84366684393597,0.038090898944039414,4.779504874350058,4.779504874350058,93.5,620.0191779622324,675.7447048174929,0.0,
ID13465 ? ID13439,339,13465,13439,1.3422754312899745,0.4828892028749041,1.1585661100213378,1.1585661100213378,133.5,612.4570469533061,658.6051807299268,0.0,
ID10085 ? ID10249,339,10085,10249,1.5665961416097367,2.0580248066301916,1.251637384233044,1.251637384233044,97.5,611.4213873647873,673.6662051370377,0.0,
ID16951 ? ID16982,339,16951,16982,2.975480782152299,0.8400652327127686,1.7249581972187904,1.7249581972187904,174.5,620.7647628403042,658.2541871622241,0.0,
ID14519 ? ID14536,339,14519,14536,37.689070242637,2.444022464434701,6.139142468019211,6.139142468019211,146.5,616.4023738217754,656.1475716624004,0.0,
ID13439 ? ID13627,339,13439,13627,3.4040156376932575,2.357670431203451,1.8449974627877561,1.8449974627877561,134.5,612.5206204345109,659.2576207543614,0.0,
ID11772 ? ID11773,339,11772,11773,6.066968810865844,2.182852628396522,2.4631217612748753,2.4631217612748753,114.5,619.8066010363982,662.078545820596,0.0,
ID17203 ? ID17257,339,17203,17257,1.6580913460021138,1.131605604614536,1.2876689582350402,1.2876689582350402,177.5,620.7317391160609,651.812610413263,0.0,
ID13150 ? ID13234,339,13150,13234,7.217328404122752,2.7508028792172685,2.6865085899960848,2.6865085899960848,131.5,612.6306855549734,657.5477770694683,0.0,
ID11496 ? ID11577,339,11496,11577,1.8467097690745713,1.742447378518669,1.3589369996709086,1.3589369996709086,111.5,614.8433115456011,665.6430682730265,0.0,
ID9282 ? ID9522,339,9282,9522,8.017540019766459,2.3846373804628107,2.8315260937816658,2.8315260937816658,89.5,617.5489227653386,675.5473394400133,0.0,
ID16150 ? ID16304,339,16150,16304,1.7140826808571568,2.566045871524218,1.3092298044488435,1.3092298044488435,165.5,625.4395770509302,650.3399408658524,0.0,
ID9742 ? ID9875,339,9742,9875,1.871068391070363,1.920249419477393,1.3678700198009908,1.3678700198009908,92.5,618.4537747974025,678.3894536356612,0.0,
ID10848 ? ID11024,339,10848,11024,8.079250495435057,3.117146227595442,2.842402240259998,2.842402240259998,105.5,614.5571065893532,667.0766367127612,0.0,
ID12879 ? ID12885,339,12879,12885,32.26596911506489,2.4293568350595174,5.680314173975317,5.680314173975317,126.5,613.6586155163121,658.6804890056411,0.0,
ID12319 ? ID12394,339,12319,12394,5.26388757086429,2.197123794926467,2.2943163624191607,2.2943163624191607,120.5,616.8696893085266,658.7028696351209,0.0,
ID15145 ? ID15225,339,15145,15225,28.139951406504437,1.3774137532349116,5.304710303730491,5.304710303730491,153.5,618.7438903835149,650.6192739722699,0.0,
ID14159 ? ID14236,339,14159,14236,8.743497013999841,1.4280887099560742,2.9569404819846885,2.9569404819846885,142.5,614.9844682370284,659.1142319470175,0.0,
ID9989 ? ID9983,339,9989,9983,2.5140443608321172,0.07996756820031031,1.5855738269888657,1.5855738269888657,95.5,617.4838511084193,673.789373852801,0.0,
ID11577 ? ID11582,339,11577,11582,29.730544817489687,1.5398834496267102,5.452572311990891,5.452572311990891,112.5,615.4286090681651,662.8742689258495,0.0,
ID12011 ? ID12031,339,12011,12031,8.082854597154036,1.3256012143072848,2.8430361582565276,2.8430361582565276,116.5,617.6778312421756,657.8083118589724,0.0,
ID10461 ? ID10603,339,10461,10603,3.7566099712134493,2.4354946655515413,1.9381976089174833,1.9381976089174833,100.5,600.2025617862889,670.6105107496303,0.0,
ID12394 ? ID12463,339,12394,12463,2.608578998033674,2.1538184707133716,1.615109593195977,1.615109593195977,121.5,616.175076199022,658.0205360961473,0.0,
ID16061 ? ID16150,339,16061,16150,102.19265231472049,1.762364111397691,10.109038149830106,10.109038149830106,164.5,620.9348455731773,650.7041783405315,0.0,
ID13234 ? ID13465,339,13234,13465,0.699438278142616,2.1350395783238882,0.8363242661447867,0.8363242661447867,132.5,613.4096578271851,658.4262006446809,0.0,
ID8602 ? ID8556,339,8602,8556,23.865572106282738,2.9926257523198463,4.885240230150687,4.885240230150687,80.5,613.6937401366192,677.5263309563313,0.0,
ID13049 ? ID13160,339,13049,13160,23.07762609250634,0.8895279474357258,2.4019588928885907,4.803917785777181,129.0,615.6958324918393,659.7918406568162,0.0,
ID7928 ? ID8083,339,7928,8083,40.999007395000525,NaN,6.403046727535301,6.403046727535301,73.5,609.9069500997493,671.2046405411077,0.0,
ID13160 ? ID13150,339,13160,13150,44.0665637007034,2.396449660486205,6.638265112264152,6.638265112264152,130.5,613.4614756589906,659.5191064301555,0.0,
ID8525 ? ID8563,339,8525,8563,155.7421833221826,3.0819814037493853,12.479670801835383,12.479670801835383,78.5,611.898413815964,677.0382349119216,0.0,
ID15224 ? ID15354,339,15224,15354,1.9731938537824738,2.884367560108836,1.4047041872872998,1.4047041872872998,155.5,617.0777855219459,650.4710781607228,0.0,
ID17262 ? ID17373,339,17262,17373,496.3756962796392,2.8618336246796217,22.27949048518927,22.27949048518927,179.5,621.6132054640954,644.6632859122581,0.0,
ID14865 ? ID14961,353,14865,14961,20.317857110354453,2.9765861568659475,4.507533373182549,4.507533373182549,152.5,664.0729869175264,221.5397035915028,0.0,
ID14032 ? ID14103,353,14032,14103,11.898235107979284,0.6698064240371804,3.449381844327949,3.449381844327949,142.5,667.8647902241231,224.1782069002656,0.0,
ID12627 ? ID12717,353,12627,12717,7.849681084642224,2.0424119585617233,2.8017282317602157,2.8017282317602157,125.5,657.9542603403852,220.17125602282024,0.0,
ID8314 ? ID8366,353,8314,8366,1.3444162539121556,1.4248543254433526,1.1594896523523424,1.1594896523523424,78.5,673.0420696691829,233.63245589320775,0.0,
ID8748 ? ID8897,353,8748,8897,0.0022681948761664804,2.051689470476372,0.0476255695626465,0.0476255695626465,83.5,675.8733487212971,233.7786749279786,0.0,
ID15510 ? ID15588,353,15510,15588,5.7444500068733895,1.5004392638312758,2.396758228706723,2.396758228706723,159.5,658.6535791987069,217.69007732573726,0.0,
ID16587 ? ID16670,353,16587,16670,5.077755087476212,2.7351323072603932,2.2533874694504297,2.2533874694504297,172.5,659.0674818786158,217.22834761513442,0.0,
ID15723 ? ID15767,353,15723,15767,19.413654934972865,0.30769490484505335,4.406092933084011,4.406092933084011,161.5,662.5977184456599,217.34007485813322,0.0,
ID12287 ? ID12341,353,12287,12341,111.40522772109144,0.4961269217141728,10.554867489508878,10.554867489508878,122.5,651.4263523436344,219.45120485021488,0.0,
ID9443 ? ID9608,353,9443,9608,11.591970887384019,2.710158227732924,3.4046983548302805,3.4046983548302805,91.5,666.8016503038434,226.299270157855,0.0,
ID16480 ? ID16587,353,16480,16587,0.7021259994674238,2.7040363142311494,0.8379295909964177,0.8379295909964177,171.5,659.7932602339398,217.454278595647,0.0,
ID10146 ? ID10341,353,10146,10341,12.13720994267171,2.4493904673203994,3.483849873727585,3.483849873727585,99.5,664.4826488395023,226.13086183785376,0.0,
ID14716 ? ID14787,353,14716,14787,30.36297370823432,0.16436058495605824,5.5102607659015845,5.5102607659015845,150.5,666.7406115997478,222.42709763721678,0.0,
ID16825 ? ID16848,353,16825,16848,20.33665937580545,0.054378173884265184,4.509618539943866,4.509618539943866,174.5,662.2019131901734,219.81400502327142,0.0,
ID8394 ? ID8365,353,8394,8365,6.4536930481533155,0.06983207511171927,2.5404119839414463,2.5404119839414463,80.5,678.7584946770588,236.28410692225498,0.0,
ID16192 ? ID16265,353,16192,16265,10.879844183554281,1.874492666497265,3.298460881010154,3.298460881010154,167.5,661.8888448917414,217.70624870379817,0.0,
ID14357 ? ID14475,353,14357,14475,439.41775907578216,3.0922406795344437,20.962293745575224,20.962293745575224,147.5,658.5583404214213,220.019932449983,0.0,
ID13445 ? ID13419,353,13445,13419,53.93669949015653,0.024591013495597603,7.344160911238024,7.344160911238024,135.5,649.610488648973,218.0836967306535,0.0,
ID16413 ? ID16480,353,16413,16480,21.928211451147707,3.105486441338731,4.682756821696778,4.682756821696778,170.5,661.7225319677996,217.85229444788303,0.0,
ID13105 ? ID13339,353,13105,13339,14.68298996549459,3.059687342690994,3.831838979588598,3.831838979588598,132.5,648.986479914721,219.70774228850377,0.0,
ID8220 ? ID8306,353,8220,8306,6.254320063050804,NaN,2.5008638633581803,2.5008638633581803,76.5,675.5380124212686,237.82655927023666,0.0,
ID11895 ? ID11904,353,11895,11904,2.0893111282537506,1.7072112183695598,1.4454449585694193,1.4454449585694193,116.5,663.6051103672798,219.35395735340495,0.0,
ID14257 ? ID14354,353,14257,14354,4.9172894793872235,3.0718188761195973,2.2174962185733764,2.2174962185733764,145.5,669.8667996308843,223.09744702616263,0.0,
ID15449 ? ID15510,353,15449,15510,7.141621250288392,0.2697706187347783,2.6723811947939597,2.6723811947939597,158.5,657.2890683498756,218.9489507983746,0.0,
ID11997 ? ID11994,353,11997,11994,1.403619099619557,0.32365826702870015,1.1847443182474255,1.1847443182474255,118.5,662.1961722510179,220.9882458227296,0.0,
ID9784 ? ID9791,353,9784,9791,34.00260735015576,3.088460761964298,5.8311754689904305,5.8311754689904305,94.5,668.570838730263,226.23101176475816,0.0,
ID12724 ? ID12822,353,12724,12822,46.20409630909159,0.8115133910287045,6.797359510066507,6.797359510066507,127.5,660.1508248706461,220.50502359675136,0.0,
ID9059 ? ID9092,353,9059,9092,31.90529979141525,0.04122774585491775,5.648477652555178,5.648477652555178,87.5,665.9221432877052,229.89037335984744,0.0,
ID8366 ? ID8394,353,8366,8394,22.561148322502017,1.0859145255496359,4.749857716027083,4.749857716027083,79.5,675.6079132241915,234.45486122637408,0.0,
ID11595 ? ID11613,353,11595,11613,11.970249878741644,2.932570968915004,3.4598048902707856,3.4598048902707856,114.5,660.4108712722291,219.67886550637988,0.0,
ID8306 ? ID8314,353,8306,8314,16.80557020306963,1.002339075363463,4.099459745267617,4.099459745267617,77.5,673.4283193821072,235.80821541504713,0.0,
ID15588 ? ID15723,353,15588,15723,3.421348890104001,1.9267115106139605,1.8496888630534598,1.8496888630534598,160.5,659.541913825014,216.83571744978627,0.0,
ID14787 ? ID14865,353,14787,14865,60.45287472794586,3.046859562726763,7.77514467569227,7.77514467569227,151.5,665.5685223817022,222.3586720631747,0.0,
ID16265 ? ID16441,353,16265,16441,1.374217920035275,3.1004592391671446,1.1722704125052696,1.1722704125052696,168.5,660.8990158689023,218.09617859530903,0.0,
ID10003 ? ID10146,353,10003,10146,48.158251533214774,2.9809885981905837,6.939614653077991,6.939614653077991,98.5,665.8774625918223,228.0859280240761,0.0,
ID13675 ? ID13804,353,13675,13804,0.10672643412668265,2.891604486420893,0.32669011942004406,0.32669011942004406,139.5,661.9347230112623,221.36322315239664,0.0,
ID14354 ? ID14357,353,14354,14357,448.01581205625916,0.39952582711351875,21.166384009940366,21.166384009940366,146.5,658.5372159536191,220.54915879857407,0.0,
ID11904 ? ID11997,353,11904,11997,2.5367532213388593,1.658156948902896,1.5927188142728959,1.5927188142728959,117.5,663.4169100419792,220.36423668402628,0.0,
ID12995 ? ID12993,353,12995,12993,4.678723916175521,1.8412900702365371,2.1630358101925915,2.1630358101925915,130.5,649.524636798376,220.7594881921835,0.0,
ID13339 ? ID13330,353,13339,13330,49.31491718021911,3.078150826773172,7.022458058274119,7.022458058274119,133.5,647.522052239491,219.05388356230964,0.0,
ID15197 ? ID15334,353,15197,15334,8.006710668875504,0.16963949917299065,2.8296131659425647,2.8296131659425647,156.5,649.1421667491436,221.9221356178843,0.0,
ID11994 ? ID12099,353,11994,12099,11.770167059568188,0.5007887412582401,3.4307677070253804,3.4307677070253804,119.5,659.9517488195663,220.79141002277862,0.0,
ID17116 ? ID17124,353,17116,17124,0.3702143874496463,1.8007635547719578,0.608452452907905,0.608452452907905,178.5,663.4544017655742,218.94716301594633,0.0,
ID17027 ? ID17116,353,17027,17116,0.8963776477211703,0.94088953119144,0.9467722258923581,0.9467722258923581,177.5,662.9719169659286,218.81225348675818,0.0,
ID11195 ? ID11295,353,11195,11295,20.218895505389636,2.52344941488781,4.496542616876842,4.496542616876842,109.5,657.5240633053113,220.64674060323438,0.0,
ID12155 ? ID12287,353,12155,12287,29.15741768886186,3.110044660219418,5.399760891823068,5.399760891823068,121.5,659.0286508655553,221.00259474252306,0.0,
ID15767 ? ID15805,353,15767,15805,6.673107387689793,2.63991635479952,2.5832358366377997,2.5832358366377997,162.5,663.6201408272341,218.03765019597603,0.0,
ID10883 ? ID11108,353,10883,11108,33.16996797497739,2.002383778464644,5.759337459723765,5.759337459723765,107.5,662.2959187743775,223.81385243358778,0.0,
ID9092 ? ID9103,353,9092,9103,27.320874906872955,0.6218904992337011,5.226937430931516,5.226937430931516,88.5,662.0554780370165,226.44744178923287,0.0,
ID8897 ? ID8966,353,8897,8966,6.303118768024013,2.092009475469698,2.510601276193417,2.510601276193417,84.5,676.9697019583316,234.3656908705027,0.0,
ID17124 ? ID17273,353,17124,17273,27.842894730228707,2.0479318426318565,5.276636687344383,5.276636687344383,179.5,661.057902728066,218.19028700444153,0.0,
ID11108 ? ID11195,353,11108,11195,22.25387268482189,0.22831591516987257,4.717401051937591,4.717401051937591,108.5,657.4005451650638,222.04656743760773,0.0,
ID13663 ? ID13675,353,13663,13675,2.957004039258257,0.9641887666993404,1.7195941495766542,1.7195941495766542,138.5,661.8145252116362,220.67088712191872,0.0,
ID9608 ? ID9683,353,9608,9683,4.567880350648332,2.7527447472524003,2.137260010070916,2.137260010070916,92.5,666.4057997155854,225.58057761536082,0.0,
ID10521 ? ID10574,353,10521,10574,1.6416444923776359,2.643198030918894,1.2812667530134527,1.2812667530134527,103.5,663.1832200053041,223.90237131105945,0.0,
ID9683 ? ID9784,353,9683,9784,16.8957287251598,0.11599098697796853,4.110441427044035,4.110441427044035,93.5,669.4367038986225,226.31715608018618,0.0,
ID16915 ? ID17027,353,16915,17027,0.3761894501927546,2.470161052165021,0.6133428488152076,0.6133428488152076,176.5,662.7629990943296,218.1447729816959,0.0,
ID9103 ? ID9308,353,9103,9308,7.66120198581447,1.7906394257928306,2.767887639665756,2.767887639665756,89.5,659.7348832065529,225.11221157207626,0.0,
ID15334 ? ID15449,353,15334,15449,74.52749306433792,2.659424362610049,8.632930734364658,8.632930734364658,157.5,651.8506341828378,220.3485033332875,0.0,
ID10341 ? ID10418,353,10341,10418,50.38117232371035,2.568686201695752,7.097969591630437,7.097969591630437,100.5,662.8485053403377,224.5279790249033,0.0,
ID15805 ? ID15932,353,15805,15932,11.697510252500297,0.8916556260116747,3.4201623137652835,3.4201623137652835,163.5,660.9153416209293,217.8107511970454,0.0,
